Date,edinetCode,code,Open,High,Low,Close,Volume
2024-02-13,E04425,6758,2848.9350385455546,2907.95993575299,2845.983793685183,2899.106201171875,25053500
2024-02-14,E04425,6758,2881.3988526722906,2885.3338459842366,2841.065171224847,2884.35009765625,21404000
2024-02-15,E04425,6758,2685.63300802619,2738.755419173961,2628.575603460066,2697.43798828125,69830500
2024-02-16,E04425,6758,2688.5840954386017,2718.096544345721,2624.6404561398426,2651.20166015625,53360000
2024-02-19,E04425,6758,2651.20166015625,2667.9253812036177,2624.6404561398426,2651.20166015625,20752500
2024-02-20,E04425,6758,2651.2018718425825,2663.0068523480036,2614.803181950866,2619.721923828125,22756500
2024-02-21,E04425,6758,2558.7288664209154,2601.0300356850826,2557.745118298493,2594.143798828125,29653500
2024-02-22,E04425,6758,2602.9978212604483,2624.6402823593635,2602.9978212604483,2618.73779296875,26668500
2024-02-26,E04425,6758,2576.436815619606,2585.2905503811853,2548.8918630280255,2564.6318359375,38648500
2024-02-27,E04425,6758,2560.6966201534406,2573.4853470308876,2543.972900390625,2543.972900390625,25520000
2024-02-28,E04425,6758,2528.2331389908454,2542.005615234375,2507.5744246255504,2542.005615234375,23571500
2024-02-29,E04425,6758,2496.7531537423956,2552.8268061314093,2477.0781879918645,2546.92431640625,37086000
2024-03-01,E04425,6758,2562.664197271537,2604.965372120933,2553.8104630007333,2600.046630859375,24368000
2024-03-04,E04425,6758,2604.96523512476,2606.9327315259115,2558.7290696976966,2562.6640625,20991500
2024-03-05,E04425,6758,2543.972722233953,2570.5339223500846,2542.005225929054,2547.90771484375,17454000
2024-03-06,E04425,6758,2534.135378473562,2564.631572857367,2525.2816446201996,2548.8916015625,21473000
2024-03-07,E04425,6758,2539.054297460107,2558.729262957667,2537.086800910351,2544.956787109375,16644500
2024-03-08,E04425,6758,2518.3958172706243,2564.631990478327,2518.3958172706243,2551.84326171875,22807000
2024-03-11,E04425,6758,2518.395449195763,2541.021658309631,2480.0292685244212,2507.57421875,20040000
2024-03-12,E04425,6758,2483.964258888758,2546.9241450546515,2473.143028453995,2543.972900390625,18760500
2024-03-13,E04425,6758,2557.74560546875,2576.4368233548676,2542.005632512019,2557.74560546875,15942000
2024-03-14,E04425,6758,2535.1192102859595,2576.436636297605,2534.135462047587,2568.566650390625,14595500
2024-03-15,E04425,6758,2562.664437073198,2579.3881589274183,2554.7944503182703,2570.534423828125,16083000
2024-03-18,E04425,6758,2578.404180024498,2635.4615788957003,2576.436683511698,2622.6728515625,18475500
2024-03-19,E04425,6758,2622.672790073888,2648.250244140625,2603.981573640503,2648.250244140625,17434500
2024-03-21,E04425,6758,2673.827705460021,2690.551425472096,2632.510279547835,2641.364013671875,22370500
2024-03-22,E04425,6758,2646.282958984375,2663.990428598397,2626.607992746573,2646.282958984375,16599000
2024-03-25,E04425,6758,2626.608154296875,2626.608154296875,2565.615755208333,2567.583251953125,18322500
2024-03-26,E04425,6758,2571.517709972111,2594.1439178257297,2565.6152209668194,2579.3876953125,13636500
2024-03-27,E04425,6758,2577.4206307240393,2605.9493323618244,2562.664405738978,2598.079345703125,18742500
2024-03-28,E04425,6758,2572.4143629081473,2584.2597091686607,2548.723670387121,2552.672119140625,22988500
2024-03-29,E04425,6758,2565.5046528836074,2580.3113361438054,2556.620642927489,2560.569091796875,5762000
2024-04-01,E04425,6758,2578.3368624874424,2598.0791049260906,2564.5172927803887,2579.323974609375,13609000
2024-04-02,E04425,6758,2580.3109590848044,2593.143416035111,2555.633157257291,2572.4140625,16619000
2024-04-03,E04425,6758,2590.182339725106,2590.182339725106,2552.672077183355,2567.478759765625,17975500
2024-04-04,E04425,6758,2586.233683346329,2601.0403647395333,2562.5429931172025,2571.427001953125,16424500
2024-04-05,E04425,6758,2556.620158641738,2556.620158641738,2511.213005245012,2523.058349609375,15424500
2024-04-08,E04425,6758,2527.007080078125,2557.607556438446,2518.1230708122253,2527.007080078125,13045000
2024-04-09,E04425,6758,2527.00698757764,2542.80078125,2516.148754427892,2542.80078125,10805500
2024-04-10,E04425,6758,2535.89114681291,2563.530287377628,2527.007137345679,2558.5947265625,10901500
2024-04-11,E04425,6758,2527.0070011668613,2542.800794924154,2526.0198890570305,2537.865234375,10338000
2024-04-12,E04425,6758,2574.388671875,2592.1566918495973,2551.685090796348,2574.388671875,16154000
2024-04-15,E04425,6758,2566.491433435799,2571.4269938847137,2511.213156407951,2538.852294921875,14991500
2024-04-16,E04425,6758,2518.1233823678185,2554.646536090911,2500.3553616376653,2553.659423828125,16050000
2024-04-17,E04425,6758,2527.007007500987,2530.955455950207,2480.6127382226487,2500.35498046875,15644500
2024-04-18,E04425,6758,2509.2392294952488,2533.917034663377,2508.2521172885236,2519.1103515625,12211000
2024-04-19,E04425,6758,2523.058734038308,2524.0458462190745,2431.257301227055,2473.703125,22808000
2024-04-22,E04425,6758,2487.522695530726,2506.2778269652836,2471.7289006384676,2473.703125,13075000
2024-04-23,E04425,6758,2478.638558450724,2489.4967918808147,2450.0123066804845,2466.793212890625,14507000
2024-04-24,E04425,6758,2483.5742198908442,2551.6849596255292,2481.599995550708,2534.904052734375,19049000
2024-04-25,E04425,6758,2536.878371283552,2544.7752689373533,2510.226341701974,2519.1103515625,10242000
2024-04-26,E04425,6758,2525.0326767983433,2535.8909095758186,2497.3935388193154,2521.084228515625,16462000
2024-04-30,E04425,6758,2572.4142274371893,2591.169358028635,2548.723536163785,2583.2724609375,16920000
2024-05-01,E04425,6758,2554.6460561038884,2589.1949788100846,2552.6718319492484,2586.233642578125,9805000
2024-05-02,E04425,6758,2578.3369140625,2582.2853626292112,2559.5817833706215,2578.3369140625,9238000
2024-05-07,E04425,6758,2519.1102006111987,2532.9297706772477,2469.754593232453,2503.31640625,28968500
2024-05-08,E04425,6758,2444.089333992479,2466.792910196771,2378.93994140625,2378.93994140625,34840500
2024-05-09,E04425,6758,2389.798319995755,2403.6178889672296,2343.404052734375,2343.404052734375,32704000
2024-05-10,E04425,6758,2277.267725213993,2328.597556904989,2277.267725213993,2311.816650390625,36702500
2024-05-13,E04425,6758,2323.662025810088,2366.107848711462,2318.7264650076027,2353.275390625,20327500
2024-05-14,E04425,6758,2351.301189953445,2380.914555066209,2345.378516930892,2362.159423828125,21388500
2024-05-15,E04425,6758,2573.4012671746805,2648.4217874298683,2556.620361328125,2556.620361328125,58616500
2024-05-16,E04425,6758,2605.976029761333,2636.576505868379,2555.6333110045803,2569.452880859375,24774500
2024-05-17,E04425,6758,2567.478513109047,2594.1305391966844,2554.6460561038884,2586.233642578125,15093500
2024-05-20,E04425,6758,2582.2853109751723,2602.0275534138204,2572.414189755848,2579.323974609375,13014500
2024-05-21,E04425,6758,2578.3368170128106,2581.2981533263783,2538.8523328319097,2542.80078125,11360500
2024-05-22,E04425,6758,2534.903873774151,2539.8394342760475,2502.3291744616326,2528.981201171875,17667500
2024-05-23,E04425,6758,2530.9551417891444,2566.491173421129,2530.9551417891444,2543.78759765625,11208500
2024-05-24,E04425,6758,2522.0716031643715,2526.020051858171,2487.5226770936265,2497.393798828125,14771000
2024-05-27,E04425,6758,2483.574232750896,2487.5226814516127,2454.9479796706987,2478.638671875,11532500
2024-05-28,E04425,6758,2481.599994410771,2495.419564785374,2469.7546483753977,2483.57421875,8638000
2024-05-29,E04425,6758,2474.690109930691,2497.393688920881,2456.9220915905425,2466.793212890625,13205000
2024-05-30,E04425,6758,2446.063965808733,2507.2649205626235,2430.270171033535,2497.393798828125,21662000
2024-05-31,E04425,6758,2536.8784410669714,2554.6464612767786,2521.08464532492,2545.762451171875,28921500
2024-06-03,E04425,6758,2556.6204332549196,2605.9760400745126,2554.646208982136,2583.2724609375,16333000
2024-06-04,E04425,6758,2583.272514377577,2658.2930382953055,2581.298290063952,2633.615234375,21399000
2024-06-05,E04425,6758,2635.5894546877907,2666.189931502518,2629.666781755908,2652.370361328125,16362000
2024-06-06,E04425,6758,2675.073960671328,2704.6873255496084,2672.1126241835,2680.009521484375,22851000
2024-06-07,E04425,6758,2647.4349036531075,2665.2029231407123,2628.679771971747,2650.396240234375,12811000
2024-06-10,E04425,6758,2650.395933596674,2673.099511426366,2633.6150282442927,2637.5634765625,10698000
2024-06-11,E04425,6758,2638.550795159061,2644.4734680999345,2622.7570006500655,2633.615234375,11838500
2024-06-12,E04425,6758,2611.898504566482,2627.692297489031,2575.3753584330884,2587.220703125,14668500
2024-06-13,E04425,6758,2629.666582495053,2659.279944910538,2608.937228804213,2618.808349609375,19416000
2024-06-14,E04425,6758,2584.259355633571,2603.0144846469543,2571.426898940203,2573.401123046875,25029500
2024-06-17,E04425,6758,2531.942748783047,2535.8911975140927,2493.4453736553514,2506.27783203125,16460500
2024-06-18,E04425,6758,2513.1876455769325,2530.955665066479,2484.561391954886,2496.40673828125,15036500
2024-06-19,E04425,6758,2487.5224181125195,2529.968237151741,2486.53530604184,2521.084228515625,15983500
2024-06-20,E04425,6758,2527.007131692067,2544.7751505867773,2498.380879028368,2526.02001953125,10242500
2024-06-21,E04425,6758,2530.9554253726337,2570.4399093878073,2523.058528569599,2528.981201171875,35333000
2024-06-24,E04425,6758,2535.8910206305914,2570.439944617384,2526.0198994915077,2551.684814453125,11974500
2024-06-25,E04425,6758,2584.259672009954,2604.0019154936053,2574.3885502681283,2600.053466796875,12881000
2024-06-26,E04425,6758,2623.7439344536533,2640.524839978752,2601.0403563902846,2627.6923828125,16757000
2024-06-27,E04425,6758,2625.718329204776,2677.048161204268,2622.7569927432673,2671.12548828125,19658000
2024-06-28,E04425,6758,2714.5585090883314,2733.313640605669,2675.0740216834106,2692.842041015625,19989000
2024-07-01,E04425,6758,2723.442358753551,2734.300592151989,2696.7903313210227,2714.558349609375,17069000
2024-07-02,E04425,6758,2720.481052868687,2758.9784262583385,2698.7645858283713,2756.01708984375,20032500
2024-07-03,E04425,6758,2744.1717717974925,2762.926902611936,2722.4553045386638,2746.14599609375,14553500
2024-07-04,E04425,6758,2754.042841547734,2766.8752992323653,2736.274823215168,2747.133056640625,14137000
2024-07-05,E04425,6758,2745.158599842605,2762.926616670065,2738.248815520815,2760.952392578125,10044500
2024-07-08,E04425,6758,2762.926902611936,2783.6562577226364,2738.249098908721,2746.14599609375,16185500
2024-07-09,E04425,6758,2760.952589746127,2911.9807435649177,2740.223235300411,2883.3544921875,32922500
2024-07-10,E04425,6758,2862.625104596455,2938.6327366840164,2860.6508803863885,2930.73583984375,28320000
2024-07-11,E04425,6758,2969.2333082737323,3057.086288471991,2969.2333082737323,3036.35693359375,33871000
2024-07-12,E04425,6758,3020.5627332522918,3021.5498452566226,2966.271573014097,2987.988037109375,27366000
2024-07-16,E04425,6758,3010.691730423479,3011.6788424662404,2949.4907837722476,2981.078369140625,14639000
2024-07-17,E04425,6758,2981.07895525498,3008.7180978864835,2975.156281833944,2997.85986328125,13442000
2024-07-18,E04425,6758,2941.5940653205894,2957.3878589598944,2894.212684402674,2898.1611328125,19999500
2024-07-19,E04425,6758,2882.3674417923485,2898.1612359939504,2856.7025262147454,2896.18701171875,14130500
2024-07-22,E04425,6758,2910.993662727324,2918.890559743879,2839.921589578336,2854.728271484375,11453000
2024-07-23,E04425,6758,2854.7281848867597,2860.650857469512,2812.282364710366,2833.01171875,11454000
2024-07-24,E04425,6758,2833.0119578133263,2848.80575270009,2789.5790218747247,2800.437255859375,10592500
2024-07-25,E04425,6758,2710.6099398993665,2713.571276323146,2632.6280807398434,2648.421875,24791000
2024-07-26,E04425,6758,2621.7699065100223,2651.3832714178916,2606.963224056088,2609.924560546875,16615000
2024-07-29,E04425,6758,2655.331403747307,2656.31851579331,2600.053129171155,2634.60205078125,18462500
2024-07-30,E04425,6758,2664.215787647057,2712.5842847180857,2646.4477683148425,2692.842041015625,16488500
2024-07-31,E04425,6758,2640.525011512322,2681.98372197345,2623.7441048971036,2671.12548828125,16708500
2024-08-01,E04425,6758,2647.434749802971,2647.434749802971,2551.6848725729606,2583.2724609375,18803000
2024-08-02,E04425,6758,2516.1490313123595,2518.123255738654,2394.7342290952465,2411.51513671875,30417000
2024-08-05,E04425,6758,2333.5331088003986,2414.476304621732,2181.517838599357,2227.912109375,44307000
2024-08-06,E04425,6758,2478.6384604450554,2480.612684627011,2366.1076820735952,2431.257080078125,36156500
2024-08-07,E04425,6758,2340.4428670263933,2477.651453494832,2293.061484648803,2429.282958984375,31062000
2024-08-08,E04425,6758,2530.955415432389,2539.8394243009116,2405.5921791765727,2426.321533203125,31080000
2024-08-09,E04425,6758,2462.8445626465837,2518.1228373993727,2408.5533999429513,2433.231201171875,29643500
2024-08-13,E04425,6758,2550.697983807696,2581.2984627156056,2525.0330660139653,2555.633544921875,23785500
2024-08-14,E04425,6758,2587.2207165639334,2613.872742259174,2559.5815788059062,2582.28515625,18292500
2024-08-15,E04425,6758,2553.659014399748,2574.3883685947203,2527.9940996821624,2542.80078125,15926000
2024-08-16,E04425,6758,2612.885661202489,2645.460359661001,2602.0274283829845,2642.4990234375,15116500
2024-08-19,E04425,6758,2629.6666998830783,2660.2671757450807,2604.9888967685597,2611.898681640625,12050000
2024-08-20,E04425,6758,2640.5250095117335,2644.4734581240878,2617.821429990698,2619.795654296875,13145500
2024-08-21,E04425,6758,2605.975876680986,2663.2283770020076,2603.014540457485,2642.4990234375,11219000
2024-08-22,E04425,6758,2642.498933779275,2670.1380709275077,2626.705141123142,2639.53759765625,14948500
2024-08-23,E04425,6758,2631.6410198851718,2648.421926613622,2616.834337477716,2647.434814453125,10098500
2024-08-26,E04425,6758,2620.7828883840075,2657.3060397475515,2605.9762053987874,2645.460693359375,9738000
2024-08-27,E04425,6758,2636.576664851262,2729.36521089994,2636.576664851262,2720.481201171875,14895000
2024-08-28,E04425,6758,2726.403796122572,2793.527423253758,2722.455347467797,2782.669189453125,16428000
2024-08-29,E04425,6758,2744.1718191964287,2777.7336328125,2719.4940150669645,2763.9140625,15283500
2024-08-30,E04425,6758,2783.6564374037193,2803.398681640625,2769.8368664378854,2803.398681640625,15233500
2024-09-02,E04425,6758,2807.3468512879394,2820.179308765697,2756.017021376908,2780.69482421875,12363500
2024-09-03,E04425,6758,2780.695114862351,2823.1409401868386,2776.746665994957,2798.463134765625,10028500
2024-09-04,E04425,6758,2699.751667702415,2745.158825550426,2686.919210049716,2714.558349609375,20220500
2024-09-05,E04425,6758,2677.048057837888,2715.5454303510433,2665.2027124492247,2673.099609375,12036500
2024-09-06,E04425,6758,2641.512163920401,2654.3446221158288,2579.324097281019,2604.989013671875,16867000
2024-09-09,E04425,6758,2487.5224872295676,2569.452791372446,2483.5740388371396,2566.491455078125,14580000
2024-09-10,E04425,6758,2596.1050041519634,2632.628154400489,2576.362760774382,2604.989013671875,14379500
2024-09-11,E04425,6758,2621.7697924582067,2624.73112882017,2571.42707430483,2598.0791015625,14130000
2024-09-12,E04425,6758,2645.460674579327,2679.0224891075723,2610.9117478590747,2617.821533203125,17175500
2024-09-13,E04425,6758,2607.950056335845,2617.8211769124377,2583.272254894363,2587.220703125,18674000
2024-09-17,E04425,6758,2478.638534599522,2537.8652618300957,2460.870516430349,2527.994140625,24939500
2024-09-18,E04425,6758,2556.6203399824963,2556.6203399824963,2496.4065018593565,2528.981201171875,14187500
2024-09-19,E04425,6758,2551.6846801062916,2605.9758435128083,2544.7748956727346,2601.040283203125,16567500
2024-09-20,E04425,6758,2656.318799978956,2677.0481551627386,2624.7312111274787,2638.55078125,19125500
2024-09-24,E04425,6758,2694.816055880248,2740.223212865776,2688.8933832299617,2715.54541015625,17299000
2024-09-25,E04425,6758,2694.8160934309776,2731.3392419500055,2694.8160934309776,2719.493896484375,11498000
2024-09-26,E04425,6758,2744.1717837901597,2811.29541015625,2741.2104473328322,2811.29541015625,19920000
2024-09-27,E04425,6758,2860.8247956079604,2863.7965665175257,2761.7657652891253,2834.078857421875,13957600
2024-09-30,E04425,6758,2704.3117036313006,2753.841222012826,2692.9199144035497,2751.36474609375,20903300
2024-10-01,E04425,6758,2751.3646539164497,2818.229501491377,2737.496389234243,2807.3330078125,15263700
2024-10-02,E04425,6758,2708.2739122006224,2761.765789032676,2668.1550045765825,2724.61865234375,23485700
2024-10-03,E04425,6758,2753.841064453125,2777.6152319160296,2717.189222947814,2753.841064453125,14166400
2024-10-04,E04425,6758,2767.7093171897586,2783.0634669451065,2734.524541912072,2740.96337890625,10635600
2024-10-07,E04425,6758,2823.182502088396,2892.0285315252886,2806.8377612868317,2853.3955078125,17950100
2024-10-08,E04425,6758,2805.846941027856,2814.7622534618367,2764.7374448045,2784.053955078125,13589000
2024-10-09,E04425,6758,2813.2764052803636,2832.097620667803,2783.558696773881,2793.464599609375,8429800
2024-10-10,E04425,6758,2808.819055987856,2809.809646379669,2786.5307721720465,2799.408447265625,9568500
2024-10-11,E04425,6758,2823.1823795515097,2846.9565469582594,2782.5681768983127,2788.51171875,12532400
2024-10-15,E04425,6758,2803.3706858078467,2815.753065162122,2783.0635836668357,2787.521240234375,12663000
2024-10-16,E04425,6758,2743.935145330816,2775.138739943784,2727.0951101428655,2746.41162109375,9019500
2024-10-17,E04425,6758,2751.8596728595076,2762.7561654446245,2732.0478681592954,2739.477294921875,8705100
2024-10-18,E04425,6758,2724.123569821247,2743.9353776017656,2685.98583984375,2685.98583984375,12382600
2024-10-21,E04425,6758,2702.330627306273,2712.7318265682657,2678.5564575645753,2684.5,8650700
2024-10-22,E04425,6758,2694.4055851681533,2694.4055851681533,2640.913709580256,2665.678466796875,9682400
2024-10-23,E04425,6758,2645.8670297925532,2674.0988569543233,2627.5411068980707,2648.343505859375,9265900
2024-10-24,E04425,6758,2630.01708984375,2673.107765327066,2628.5312044822563,2659.239501953125,9499800
2024-10-25,E04425,6758,2649.8290369506144,2651.8102175389886,2609.2148348889414,2620.111328125,7416600
2024-10-28,E04425,6758,2616.1491424130722,2685.490467656887,2606.738533987126,2672.61279296875,10846300
2024-10-29,E04425,6758,2672.6127786683783,2696.3869471961916,2661.2209895821343,2688.95751953125,10303100
2024-10-30,E04425,6758,2691.9293479225853,2737.9918004261363,2688.957576793324,2724.12353515625,23163400
2024-10-31,E04425,6758,2695.3963268735947,2714.217543415527,2683.5092427418476,2697.872802734375,13004600
2024-11-01,E04425,6758,2649.8292795674424,2685.4905334233035,2637.44689975638,2649.333984375,10960500
2024-11-05,E04425,6758,2694.405665887851,2732.048097984813,2674.593859521028,2702.82568359375,10536900
2024-11-06,E04425,6758,2702.825667886739,2773.6528752365293,2697.3774211675245,2748.392822265625,12755300
2024-11-07,E04425,6758,2762.7562945477375,2782.568100173752,2732.5432909680653,2745.916259765625,12594700
2024-11-08,E04425,6758,2791.483698141764,2798.4178308199016,2741.4588838209124,2779.101318359375,10130700
2024-11-11,E04425,6758,2971.771106880252,3039.131251969538,2921.746293247768,2947.00634765625,27721600
2024-11-12,E04425,6758,2947.0062830479983,2957.40748169405,2888.0661573870384,2893.514404296875,15897900
2024-11-13,E04425,6758,2847.9471198416686,2904.4107670872254,2838.0412168161324,2863.30126953125,15046400
2024-11-14,E04425,6758,2861.3201436883796,2902.4296420311416,2846.4612888656943,2850.9189453125,12279200
2024-11-15,E04425,6758,2878.6555316461,2905.4014708596046,2860.8249055037636,2862.310791015625,11524600
2024-11-18,E04425,6758,2830.6119419284223,2891.0379536371306,2830.1166467504822,2890.04736328125,9904100
2024-11-19,E04425,6758,2915.3074235214526,2939.081592112861,2892.5238452880194,2908.373291015625,11275700
2024-11-20,E04425,6758,2971.7709368787273,3054.980523111332,2963.846214380384,2989.6015625,17951800
2024-11-21,E04425,6758,2971.7711730264273,2979.695896154498,2922.736948671491,2923.7275390625,11220600
2024-11-22,E04425,6758,2918.7743684310603,2938.5861747669237,2908.3731701047323,2920.26025390625,10214200
2024-11-25,E04425,6758,2932.147578190596,2977.7147365003148,2926.699331001391,2949.48291015625,15089000
2024-11-26,E04425,6758,2937.595577699084,2961.369745247483,2914.316705307943,2954.930908203125,9269700
2024-11-27,E04425,6758,2981.6768400016567,2996.53569468605,2962.360328911945,2989.6015625,10528300
2024-11-28,E04425,6758,3016.3476670279542,3043.0936069326353,2984.6487752890725,3029.225341796875,8906900
2024-11-29,E04425,6758,3011.394558530096,3016.347510106626,2965.3321088683697,2978.705078125,9922400
2024-12-02,E04425,6758,2991.582946574838,3004.460621510425,2949.978150629095,2985.639404296875,9657300
2024-12-03,E04425,6758,2985.6394860481983,3055.9714049298914,2976.724172387139,3041.112548828125,17456800
2024-12-04,E04425,6758,3055.9712075796037,3162.95496460346,3028.2346779808263,3140.17138671875,20022900
2024-12-05,E04425,6758,3164.9362374375887,3167.9080085525534,3120.3596707131155,3137.19970703125,13592500
2024-12-06,E04425,6758,3116.397196296517,3121.35014797531,3067.8582698443465,3114.416015625,8673800
2024-12-09,E04425,6758,3118.3782818104723,3186.729012892087,3109.4629690606967,3175.83251953125,14338800
2024-12-10,E04425,6758,3288.7599499372755,3311.5435279037083,3242.202203658043,3306.590576171875,21936700
2024-12-11,E04425,6758,3278.8540480577967,3366.0259985801795,3257.061060427201,3330.36474609375,20063200
2024-12-12,E04425,6758,3391.781394425188,3446.2638642538636,3356.1201414464185,3429.423828125,19286200
2024-12-13,E04425,6758,3290.7410917026505,3370.978908809187,3285.7881400294073,3326.40234375,27459800
2024-12-16,E04425,6758,3301.6377254995627,3328.3836656701264,3286.7788698492495,3292.722412109375,10775100
2024-12-17,E04425,6758,3290.7410734097634,3365.035348095414,3289.7504830806215,3348.1953125,11456400
2024-12-18,E04425,6758,3286.778899395368,3304.60952633603,3255.0800070564133,3260.032958984375,12564700
2024-12-19,E04425,6758,3190.6914401750623,3255.079811367667,3180.785536914662,3229.324462890625,14822400
2024-12-20,E04425,6758,3268.9480780393574,3342.2517622135733,3249.1362715057853,3253.0986328125,19859500
2024-12-23,E04425,6758,3316.4967144189263,3326.4026185838575,3269.93896484375,3269.93896484375,9199500
2024-12-24,E04425,6758,3295.6941617522693,3295.6941617522693,3254.0893662026465,3266.967041015625,6251000
2024-12-25,E04425,6758,3260.032614971398,3275.882059468372,3236.2584482259363,3273.90087890625,6741400
2024-12-26,E04425,6758,3268.9480235541046,3318.4775390625,3266.9668429337685,3318.4775390625,9413400
2024-12-27,E04425,6758,3368.007132307214,3390.790709966939,3349.185915979615,3384.84716796875,10937600
2024-12-30,E04425,6758,3397.7250869311647,3399.706267739871,3315.5060833698562,3337.299072265625,9437900
2024-01-04,E01777,8306,1116.686523836097,1128.6641845703125,1105.1695423608896,1128.6641845703125,64417600
2024-01-05,E01777,8306,1135.5744480442356,1159.069091796875,1135.5744480442356,1159.069091796875,67823400
2024-01-09,E01777,8306,1170.5859934711038,1170.5859934711038,1153.5408609412216,1160.4510498046875,54293500
2024-01-10,E01777,8306,1154.0015542166573,1167.8219321114675,1152.158837164016,1160.9117431640625,54849300
2024-01-11,E01777,8306,1172.8893858100362,1186.2490842344237,1167.3612347378757,1180.26025390625,82084400
2024-01-12,E01777,8306,1179.3388806706114,1183.4849939229691,1165.9791824130148,1167.8218994140625,71206800
2024-01-15,E01777,8306,1177.03552722187,1182.5636784260432,1173.8107723527692,1181.181640625,14075100
2024-01-16,E01777,8306,1177.0353544895265,1192.6984472694264,1173.810600093665,1183.48486328125,49091500
2024-01-17,E01777,8306,1192.2378868108929,1200.5301132261154,1186.2490566221209,1191.3165283203125,80529100
2024-01-18,E01777,8306,1194.5413302450202,1200.0694814069718,1188.0918205560768,1196.8447265625,50038500
2024-01-19,E01777,8306,1202.8336610867766,1202.8336610867766,1190.3953198959139,1192.238037109375,60287900
2024-01-22,E01777,8306,1197.7659732923594,1205.1368408203125,1192.2378226463948,1205.1368408203125,55593300
2024-01-23,E01777,8306,1205.1369162903993,1223.1034070149121,1197.3053690515092,1211.58642578125,93799300
2024-01-24,E01777,8306,1212.5077786307804,1275.6208354972002,1210.2043823947797,1275.16015625,166119500
2024-01-25,E01777,8306,1282.5310100063245,1286.6771231852242,1265.9465572907257,1274.699462890625,91672900
2024-01-26,E01777,8306,1255.8116350394412,1259.0363897882585,1235.541748046875,1235.541748046875,93031600
2024-01-29,E01777,8306,1261.8004948130824,1268.2500044616343,1253.5082681220874,1260.41845703125,58941000
2024-01-30,E01777,8306,1260.418574669967,1260.8792539735744,1253.9690644194627,1256.2724609375,42962300
2024-01-31,E01777,8306,1262.261202466958,1285.295166015625,1257.6544097572244,1285.295166015625,83406100
2024-02-01,E01777,8306,1269.631903080566,1288.9804299054513,1269.631903080566,1279.766845703125,67598100
2024-02-02,E01777,8306,1275.1601380096085,1282.531005859375,1267.3285909192316,1282.531005859375,59659100
2024-02-05,E01777,8306,1299.1155075678498,1327.2169423060195,1294.048035729819,1323.9921875,99904400
2024-02-06,E01777,8306,1301.418945268888,1316.1606819940575,1289.4412841796875,1289.4412841796875,97220200
2024-02-07,E01777,8306,1293.58740234375,1293.58740234375,1293.58740234375,1293.58740234375,50674700
2024-02-08,E01777,8306,1294.5086846324061,1294.9693638796064,1273.7781185083995,1275.16015625,63266500
2024-02-09,E01777,8306,1280.6883638280124,1285.2951565036526,1265.0252687308353,1277.0029296875,56641300
2024-02-13,E01777,8306,1294.0480208425647,1300.497530380406,1284.834435788506,1299.576171875,62452600
2024-02-14,E01777,8306,1299.5761295099308,1307.407676550579,1294.5086578953935,1298.194091796875,55120800
2024-02-15,E01777,8306,1307.868459848257,1309.250497671274,1292.666043795072,1293.58740234375,60150000
2024-02-16,E01777,8306,1304.6436772657335,1330.4417160817225,1300.9582431491635,1328.5989990234375,96849200
2024-02-19,E01777,8306,1335.9699637742592,1380.1951763681657,1335.509284476406,1379.7344970703125,89089400
2024-02-20,E01777,8306,1386.6445255055148,1406.9144122570904,1364.9926010208771,1370.520751953125,80527900
2024-02-21,E01777,8306,1366.8353455975596,1370.9814588804643,1356.7004020171262,1359.4644775390625,50298700
2024-02-22,E01777,8306,1375.5882943582214,1378.352369966443,1366.8353882655201,1372.82421875,63324400
2024-02-26,E01777,8306,1382.0377765315593,1405.9930979914398,1379.2737009784962,1395.858154296875,81583200
2024-02-27,E01777,8306,1397.7008673546563,1428.1056983518242,1389.869319976598,1415.6673583984375,98299000
2024-02-28,E01777,8306,1419.352967873598,1429.9485921063447,1392.17288832003,1401.386474609375,78955100
2024-02-29,E01777,8306,1402.3075720642328,1420.7347412109375,1394.936704405551,1420.7347412109375,86174200
2024-03-01,E01777,8306,1404.611039097011,1448.3755680291906,1402.3076428374225,1446.9935302734375,95139500
2024-03-04,E01777,8306,1451.1397235936006,1452.0610821482633,1435.9373074416676,1445.611572265625,66349200
2024-03-05,E01777,8306,1447.9148899249212,1470.9488525390625,1442.3867388975273,1470.9488525390625,84960500
2024-03-06,E01777,8306,1466.802697936101,1482.9264713116547,1461.2745470644822,1481.54443359375,91680600
2024-03-07,E01777,8306,1488.9154193570214,1514.7134588013262,1474.6343618074955,1489.3760986328125,115109000
2024-03-08,E01777,8306,1489.3759265226477,1516.0953214308795,1480.623021294089,1503.656982421875,132212500
2024-03-11,E01777,8306,1496.746942870471,1497.6683014071718,1424.420297739457,1444.690185546875,125706100
2024-03-12,E01777,8306,1413.8248291015625,1428.56656730008,1389.8695045289717,1413.8248291015625,95421000
2024-03-13,E01777,8306,1446.993499526554,1453.443008916357,1401.386254555803,1410.13916015625,70811000
2024-03-14,E01777,8306,1401.8471258063064,1410.1393533003957,1386.6447087338095,1400.465087890625,67340500
2024-03-15,E01777,8306,1384.8018001659084,1414.7459508680988,1382.9590831996197,1386.183837890625,108961200
2024-03-18,E01777,8306,1403.2290556478235,1415.2067166612323,1389.8693568251751,1412.9033203125,66555300
2024-03-19,E01777,8306,1409.6785183421134,1430.869764042681,1362.6892343973764,1407.3751220703125,120416400
